state,district,month,risk_score,eligible,status
Chhattisgarh,gariyaband,12,,False,verified
Chhattisgarh,janjgir champa,9,,True,verified
Chhattisgarh,janjgir champa,10,,False,verified
Chhattisgarh,janjgir champa,11,,False,verified
Chhattisgarh,janjgir champa,12,,False,verified
Chhattisgarh,jashpur,9,,False,verified
Chhattisgarh,jashpur,10,,False,verified
Chhattisgarh,jashpur,11,,True,verified
Chhattisgarh,jashpur,12,,False,verified
Chhattisgarh,kabeerdham,9,,False,verified
Chhattisgarh,kabeerdham,10,,False,verified
Chhattisgarh,kabeerdham,11,,True,verified
Chhattisgarh,kabeerdham,12,,False,verified
Chhattisgarh,kanker,9,,False,verified
Chhattisgarh,kanker,10,,True,verified
Chhattisgarh,kanker,11,,True,verified
Chhattisgarh,kanker,12,,False,verified
Chhattisgarh,kawardha,9,,False,verified
Chhattisgarh,kawardha,10,,False,verified
Chhattisgarh,kawardha,11,,True,verified
Chhattisgarh,kawardha,12,,False,verified
Chhattisgarh,kondagaon,9,,True,verified
Chhattisgarh,kondagaon,10,,True,verified
Chhattisgarh,kondagaon,11,,True,verified
Chhattisgarh,kondagaon,12,,False,verified
Chhattisgarh,korba,9,,True,verified
Chhattisgarh,korba,10,,True,verified
Chhattisgarh,korba,11,,True,verified
Chhattisgarh,korba,12,,True,verified
Chhattisgarh,koriya,9,,False,verified
Chhattisgarh,koriya,10,,False,verified
Chhattisgarh,koriya,11,,True,verified
Chhattisgarh,koriya,12,,False,verified
Chhattisgarh,mahasamund,9,,True,verified
Chhattisgarh,mahasamund,10,,True,verified
Chhattisgarh,mahasamund,11,,True,verified
Chhattisgarh,mahasamund,12,,True,verified
Chhattisgarh,manendragarh chirmiri bharatpur,9,,False,verified
Chhattisgarh,manendragarh chirmiri bharatpur,10,,False,verified
Chhattisgarh,manendragarh chirmiri bharatpur,11,,False,verified
Chhattisgarh,manendragarh chirmiri bharatpur,12,,False,verified
Chhattisgarh,mohla manpur ambagarh chouki,9,,True,verified
Chhattisgarh,mohla manpur ambagarh chouki,10,,False,verified
Chhattisgarh,mohla manpur ambagarh chouki,11,,False,verified
Chhattisgarh,mohla manpur ambagarh chouki,12,,False,verified
Chhattisgarh,mungeli,9,,True,verified
Chhattisgarh,mungeli,10,,False,verified
Chhattisgarh,mungeli,11,,False,verified
Chhattisgarh,mungeli,12,,False,verified
Chhattisgarh,narayanpur,9,,False,verified
Chhattisgarh,narayanpur,10,,True,verified
Chhattisgarh,narayanpur,11,,False,verified
Chhattisgarh,narayanpur,12,,True,verified
Chhattisgarh,raigarh,7,,True,verified
Chhattisgarh,raigarh,9,,True,verified
Chhattisgarh,raigarh,10,,True,verified
Chhattisgarh,raigarh,11,,True,verified
Chhattisgarh,raigarh,12,,False,verified
Chhattisgarh,raipur,3,,True,verified
Chhattisgarh,raipur,4,,True,verified
Chhattisgarh,raipur,9,,False,verified
Chhattisgarh,raipur,10,,False,verified
Chhattisgarh,raipur,11,,True,verified
Chhattisgarh,raipur,12,,True,verified
Chhattisgarh,rajnandgaon,9,,True,verified
Chhattisgarh,rajnandgaon,10,,False,verified
Chhattisgarh,rajnandgaon,11,,True,verified
Chhattisgarh,rajnandgaon,12,,True,verified
Chhattisgarh,sakti,9,,False,verified
Chhattisgarh,sakti,10,,False,verified
Chhattisgarh,sakti,11,,False,verified
Chhattisgarh,sakti,12,,False,verified
Chhattisgarh,sukma,4,,True,verified
Chhattisgarh,sukma,5,,True,verified
Chhattisgarh,sukma,7,,True,verified
Chhattisgarh,sukma,9,,True,verified
Chhattisgarh,sukma,10,,False,verified
Chhattisgarh,sukma,11,,True,verified
Chhattisgarh,sukma,12,,True,verified
Chhattisgarh,surajpur,9,,True,verified
Chhattisgarh,surajpur,10,,False,verified
Chhattisgarh,surajpur,11,,True,verified
Chhattisgarh,surajpur,12,,True,verified
Chhattisgarh,surguja,9,,False,verified
Chhattisgarh,surguja,10,,False,verified
Chhattisgarh,surguja,11,,True,verified
Chhattisgarh,surguja,12,,True,verified
Chhattisgarh,uttar bastar kanker,9,,False,verified
Chhattisgarh,uttar bastar kanker,10,,False,verified
Chhattisgarh,uttar bastar kanker,11,,False,verified
Chhattisgarh,uttar bastar kanker,12,,False,verified
Dadra and Nagar Haveli and Daman and Diu,dadra and nagar haveli,6,,True,verified
Dadra and Nagar Haveli and Daman and Diu,dadra and nagar haveli,7,,True,verified
Dadra and Nagar Haveli and Daman and Diu,dadra and nagar haveli,9,,True,verified
Dadra and Nagar Haveli and Daman and Diu,dadra and nagar haveli,10,,False,verified
Dadra and Nagar Haveli and Daman and Diu,dadra and nagar haveli,11,,True,verified
Dadra and Nagar Haveli and Daman and Diu,dadra and nagar haveli,12,,True,verified
Dadra and Nagar Haveli and Daman and Diu,daman,9,,True,verified
Dadra and Nagar Haveli and Daman and Diu,daman,10,,False,verified
Dadra and Nagar Haveli and Daman and Diu,daman,11,,False,verified
Dadra and Nagar Haveli and Daman and Diu,daman,12,,True,verified
Dadra and Nagar Haveli and Daman and Diu,diu,9,,True,verified
Dadra and Nagar Haveli and Daman and Diu,diu,10,,False,verified
Dadra and Nagar Haveli and Daman and Diu,diu,11,,False,verified
Dadra and Nagar Haveli and Daman and Diu,diu,12,,True,verified
Dadra and Nagar Haveli and Daman and Diu,valsad,9,,False,verified
Dadra and Nagar Haveli and Daman and Diu,valsad,10,,False,verified
Dadra and Nagar Haveli and Daman and Diu,valsad,11,,False,verified
Delhi,central delhi,4,,True,verified
Delhi,central delhi,5,,True,verified
Delhi,central delhi,6,,True,verified
Delhi,central delhi,7,,True,verified
Delhi,central delhi,9,,True,verified
Delhi,central delhi,10,,True,verified
Delhi,central delhi,11,,True,verified
Delhi,central delhi,12,,True,verified
Delhi,east delhi,4,,True,verified
Delhi,east delhi,5,,True,verified
Delhi,east delhi,6,,True,verified
Delhi,east delhi,7,,True,verified
Delhi,east delhi,9,,True,verified
Delhi,east delhi,10,,True,verified
Delhi,east delhi,11,,True,verified
Delhi,east delhi,12,,True,verified
Delhi,new delhi,7,,True,verified
Delhi,new delhi,9,,True,verified
Delhi,new delhi,10,,True,verified
Delhi,new delhi,11,,True,verified
Delhi,new delhi,12,,True,verified
Delhi,north delhi,7,,True,verified
Delhi,north delhi,9,,True,verified
Delhi,north delhi,10,,True,verified
Delhi,north delhi,11,,True,verified
Delhi,north delhi,12,,True,verified
Delhi,north east delhi,4,,True,verified
Delhi,north east delhi,5,,True,verified
Delhi,north east delhi,6,,True,verified
Delhi,north east delhi,7,,True,verified
Delhi,north east delhi,9,,True,verified
Delhi,north east delhi,10,,True,verified
Delhi,north east delhi,11,,True,verified
Delhi,north east delhi,12,,True,verified
Delhi,north west delhi,3,,True,verified
Delhi,north west delhi,4,,True,verified
Delhi,north west delhi,5,,True,verified
Delhi,north west delhi,6,,True,verified
Delhi,north west delhi,7,,True,verified
Delhi,north west delhi,9,,True,verified
Delhi,north west delhi,10,,True,verified
Delhi,north west delhi,11,,True,verified
Delhi,north west delhi,12,,True,verified
Delhi,south delhi,4,,True,verified
Delhi,south delhi,5,,True,verified
Delhi,south delhi,6,,True,verified
Delhi,south delhi,7,,True,verified
Delhi,south delhi,9,,True,verified
Delhi,south delhi,10,,True,verified
Delhi,south delhi,11,,True,verified
Delhi,south delhi,12,,True,verified
Delhi,south west delhi,4,,True,verified
Delhi,south west delhi,5,,True,verified
Delhi,south west delhi,6,,True,verified
Delhi,south west delhi,7,,True,verified
Delhi,south west delhi,9,,True,verified
Delhi,south west delhi,10,,True,verified
Delhi,south west delhi,11,,True,verified
Delhi,south west delhi,12,,True,verified
Delhi,west delhi,3,,True,verified
Delhi,west delhi,4,,True,verified
Delhi,west delhi,5,,True,verified
Delhi,west delhi,6,,True,verified
Delhi,west delhi,7,,True,verified
Delhi,west delhi,9,,True,verified
Delhi,west delhi,10,,True,verified
Delhi,west delhi,11,,True,verified
Delhi,west delhi,12,,True,verified
Goa,north goa,7,,True,verified
Goa,north goa,9,,True,verified
Goa,north goa,10,,True,verified
Goa,north goa,11,,True,verified
Goa,north goa,12,,True,verified
Goa,south goa,9,,True,verified
Goa,south goa,10,,True,verified
Goa,south goa,11,,True,verified
Goa,south goa,12,,True,verified
Gujarat,ahmedabad,4,,True,verified
Gujarat,ahmedabad,5,,True,verified
Gujarat,ahmedabad,6,,True,verified
Gujarat,ahmedabad,7,,True,verified
Gujarat,ahmedabad,9,,True,verified
Gujarat,ahmedabad,10,,True,verified
Gujarat,ahmedabad,11,,True,verified
Gujarat,ahmedabad,12,,True,verified
Gujarat,amreli,4,,True,verified
Gujarat,amreli,7,,True,verified
Gujarat,amreli,9,,True,verified
Gujarat,amreli,10,,True,verified
Gujarat,amreli,11,,True,verified
Gujarat,amreli,12,,True,verified
Gujarat,anand,4,,True,verified
Gujarat,anand,5,,True,verified
Gujarat,anand,6,,True,verified
Gujarat,anand,7,,True,verified
Gujarat,anand,9,,True,verified
Gujarat,anand,10,,True,verified
Gujarat,anand,11,,True,verified
Gujarat,anand,12,,True,verified
Gujarat,arvalli,4,,True,verified
Gujarat,arvalli,7,,True,verified
Gujarat,arvalli,9,,True,verified
Gujarat,arvalli,10,,True,verified
Gujarat,arvalli,11,,True,verified
Gujarat,arvalli,12,,True,verified
Gujarat,banaskantha,3,,True,verified
Gujarat,banaskantha,4,,True,verified
Gujarat,banaskantha,5,,True,verified
Gujarat,banaskantha,6,,True,verified
Gujarat,banaskantha,7,,True,verified
Gujarat,banaskantha,9,,True,verified
Gujarat,banaskantha,10,,True,verified
Gujarat,banaskantha,11,,True,verified
Gujarat,banaskantha,12,,True,verified
Gujarat,bharuch,4,,True,verified
Gujarat,bharuch,5,,True,verified
Gujarat,bharuch,9,,True,verified
Gujarat,bharuch,10,,True,verified
Gujarat,bharuch,11,,True,verified
Gujarat,bharuch,12,,True,verified
Gujarat,bhavnagar,4,,True,verified
Gujarat,bhavnagar,6,,True,verified
Gujarat,bhavnagar,7,,True,verified
Gujarat,bhavnagar,9,,True,verified
Gujarat,bhavnagar,10,,True,verified
Gujarat,bhavnagar,11,,True,verified
Gujarat,bhavnagar,12,,True,verified
Gujarat,botad,4,,True,verified
Gujarat,botad,6,,True,verified
Gujarat,botad,7,,True,verified
Gujarat,botad,9,,True,verified
Gujarat,botad,10,,True,verified
Gujarat,botad,11,,True,verified
Gujarat,botad,12,,True,verified
Gujarat,chhotaudepur,4,,True,verified
Gujarat,chhotaudepur,5,,True,verified
Gujarat,chhotaudepur,7,,True,verified
Gujarat,chhotaudepur,9,,True,verified
Gujarat,chhotaudepur,10,,True,verified
Gujarat,chhotaudepur,11,,True,verified
Gujarat,chhotaudepur,12,,True,verified
Gujarat,dadra and nagar haveli,9,,True,verified
Gujarat,dadra and nagar haveli,10,,False,verified
Gujarat,dadra and nagar haveli,11,,True,verified
Gujarat,dadra and nagar haveli,12,,False,verified
Gujarat,dahod,3,,True,verified
Gujarat,dahod,4,,True,verified
Gujarat,dahod,5,,True,verified
Gujarat,dahod,6,,True,verified
Gujarat,dahod,7,,True,verified
Gujarat,dahod,9,,True,verified
Gujarat,dahod,10,,True,verified
Gujarat,dahod,11,,True,verified
Gujarat,dahod,12,,True,verified
Gujarat,daman,9,,False,verified
Gujarat,devbhumi dwarka,4,,True,verified
Gujarat,devbhumi dwarka,5,,True,verified
Gujarat,devbhumi dwarka,7,,True,verified
Gujarat,devbhumi dwarka,9,,True,verified
Gujarat,devbhumi dwarka,10,,True,verified
Gujarat,devbhumi dwarka,11,,True,verified
Gujarat,devbhumi dwarka,12,,True,verified
Gujarat,gandhinagar,4,,True,verified
Gujarat,gandhinagar,5,,True,verified
Gujarat,gandhinagar,6,,True,verified
Gujarat,gandhinagar,7,,True,verified
Gujarat,gandhinagar,9,,True,verified
Gujarat,gandhinagar,10,,True,verified
Gujarat,gandhinagar,11,,True,verified
Gujarat,gandhinagar,12,,True,verified
Gujarat,gir somnath,4,,True,verified
Gujarat,gir somnath,5,,True,verified
Gujarat,gir somnath,7,,True,verified
Gujarat,gir somnath,9,,True,verified
Gujarat,gir somnath,10,,True,verified
Gujarat,gir somnath,11,,True,verified
Gujarat,gir somnath,12,,True,verified
Gujarat,jamnagar,4,,True,verified
Gujarat,jamnagar,5,,True,verified
Gujarat,jamnagar,7,,True,verified
Gujarat,jamnagar,9,,True,verified
Gujarat,jamnagar,10,,True,verified
Gujarat,jamnagar,11,,True,verified
Gujarat,jamnagar,12,,True,verified
Gujarat,junagadh,4,,True,verified
Gujarat,junagadh,9,,True,verified
Gujarat,junagadh,10,,True,verified
Gujarat,junagadh,11,,True,verified
Gujarat,junagadh,12,,True,verified
Gujarat,kachchh,3,,True,verified
Gujarat,kachchh,4,,True,verified
Gujarat,kachchh,5,,True,verified
Gujarat,kachchh,6,,True,verified
Gujarat,kachchh,7,,True,verified
Gujarat,kachchh,9,,True,verified
Gujarat,kachchh,10,,True,verified
Gujarat,kachchh,11,,True,verified
Gujarat,kachchh,12,,True,verified
Gujarat,kheda,4,,True,verified
Gujarat,kheda,5,,True,verified
Gujarat,kheda,7,,True,verified
Gujarat,kheda,9,,True,verified
Gujarat,kheda,10,,True,verified
Gujarat,kheda,11,,True,verified
Gujarat,kheda,12,,True,verified
Gujarat,mahesana,4,,True,verified
Gujarat,mahesana,5,,True,verified
Gujarat,mahesana,7,,True,verified
Gujarat,mahesana,9,,True,verified
Gujarat,mahesana,10,,True,verified
Gujarat,mahesana,11,,True,verified
Gujarat,mahesana,12,,True,verified
Gujarat,mahisagar,4,,True,verified
Gujarat,mahisagar,6,,True,verified
Gujarat,mahisagar,7,,True,verified
Gujarat,mahisagar,9,,True,verified
Gujarat,mahisagar,10,,True,verified
Gujarat,mahisagar,11,,True,verified
Gujarat,mahisagar,12,,True,verified
Gujarat,morbi,3,,True,verified
Gujarat,morbi,4,,True,verified
Gujarat,morbi,5,,True,verified
Gujarat,morbi,6,,True,verified
Gujarat,morbi,7,,True,verified
Gujarat,morbi,9,,True,verified
Gujarat,morbi,10,,True,verified
Gujarat,morbi,11,,True,verified
Gujarat,morbi,12,,True,verified
Gujarat,narmada,9,,True,verified
Gujarat,narmada,10,,True,verified
Gujarat,narmada,11,,True,verified
Gujarat,narmada,12,,True,verified
Gujarat,navsari,4,,True,verified
Gujarat,navsari,5,,True,verified
Gujarat,navsari,7,,True,verified
Gujarat,navsari,9,,True,verified
Gujarat,navsari,10,,True,verified
Gujarat,navsari,11,,True,verified
Gujarat,navsari,12,,True,verified
Gujarat,panchmahals,4,,True,verified
Gujarat,panchmahals,5,,True,verified
Gujarat,panchmahals,7,,True,verified
Gujarat,panchmahals,9,,True,verified
Gujarat,panchmahals,10,,True,verified
Gujarat,panchmahals,11,,True,verified
Gujarat,panchmahals,12,,True,verified
Gujarat,patan,3,,True,verified
Gujarat,patan,4,,True,verified
Gujarat,patan,5,,True,verified
Gujarat,patan,6,,True,verified
Gujarat,patan,7,,True,verified
Gujarat,patan,9,,True,verified
Gujarat,patan,10,,True,verified
Gujarat,patan,11,,True,verified
Gujarat,patan,12,,True,verified
Gujarat,porbandar,4,,True,verified
Gujarat,porbandar,6,,True,verified
Gujarat,porbandar,7,,True,verified
Gujarat,porbandar,9,,True,verified
Gujarat,porbandar,10,,True,verified
Gujarat,porbandar,11,,True,verified
Gujarat,porbandar,12,,True,verified
Gujarat,rajkot,4,,True,verified
Gujarat,rajkot,5,,True,verified
Gujarat,rajkot,7,,True,verified
Gujarat,rajkot,9,,True,verified
Gujarat,rajkot,10,,True,verified
Gujarat,rajkot,11,,True,verified
Gujarat,rajkot,12,,True,verified
Gujarat,sabarkantha,4,,True,verified
Gujarat,sabarkantha,5,,True,verified
Gujarat,sabarkantha,7,,True,verified
Gujarat,sabarkantha,9,,True,verified
Gujarat,sabarkantha,10,,True,verified
Gujarat,sabarkantha,11,,True,verified
Gujarat,sabarkantha,12,,True,verified
Gujarat,surat,4,,True,verified
Gujarat,surat,5,,True,verified
Gujarat,surat,7,,True,verified
Gujarat,surat,9,,True,verified
Gujarat,surat,10,,True,verified
Gujarat,surat,11,,True,verified
Gujarat,surat,12,,True,verified
Gujarat,surendra nagar,4,,True,verified
Gujarat,surendra nagar,6,,True,verified
Gujarat,surendra nagar,7,,True,verified
Gujarat,surendra nagar,9,,True,verified
Gujarat,surendra nagar,10,,True,verified
Gujarat,surendra nagar,11,,True,verified
Gujarat,surendra nagar,12,,True,verified
Gujarat,tapi,4,,True,verified
Gujarat,tapi,9,,True,verified
Gujarat,tapi,10,,True,verified
Gujarat,tapi,11,,True,verified
Gujarat,tapi,12,,True,verified
Gujarat,the dangs,4,,True,verified
Gujarat,the dangs,5,,True,verified
Gujarat,the dangs,6,,True,verified
Gujarat,the dangs,7,,True,verified
Gujarat,the dangs,9,,True,verified
Gujarat,the dangs,10,,True,verified
Gujarat,the dangs,11,,False,verified
Gujarat,the dangs,12,,True,verified
Gujarat,vadodara,3,,True,verified
Gujarat,vadodara,4,,True,verified
Gujarat,vadodara,5,,True,verified
Gujarat,vadodara,6,,True,verified
Gujarat,vadodara,7,,True,verified
Gujarat,vadodara,9,,True,verified
Gujarat,vadodara,10,,True,verified
Gujarat,vadodara,11,,True,verified
Gujarat,vadodara,12,,True,verified
Gujarat,valsad,4,,True,verified
Gujarat,valsad,5,,True,verified
Gujarat,valsad,7,,True,verified
Gujarat,valsad,9,,True,verified
Gujarat,valsad,10,,True,verified
Gujarat,valsad,11,,True,verified
Gujarat,valsad,12,,True,verified
Haryana,ambala,6,,True,verified
Haryana,ambala,9,,True,verified
Haryana,ambala,10,,True,verified
Haryana,ambala,11,,True,verified
Haryana,ambala,12,,True,verified
Haryana,bhiwani,9,,True,verified
Haryana,bhiwani,10,,True,verified
Haryana,bhiwani,11,,True,verified
Haryana,bhiwani,12,,False,verified
Haryana,charkhi dadri,9,,False,verified
Haryana,charkhi dadri,10,,False,verified
Haryana,charkhi dadri,11,,False,verified
Haryana,charkhi dadri,12,,False,verified
Haryana,faridabad,3,,True,verified
Haryana,faridabad,4,,True,verified
Haryana,faridabad,5,,True,verified
Haryana,faridabad,6,,True,verified
Haryana,faridabad,7,,True,verified
Haryana,faridabad,9,,True,verified
Haryana,faridabad,10,,True,verified
Haryana,faridabad,11,,True,verified
Haryana,faridabad,12,,True,verified
Haryana,fatehabad,9,,True,verified
Haryana,fatehabad,10,,True,verified
Haryana,fatehabad,11,,True,verified
Haryana,fatehabad,12,,True,verified
Haryana,gurgaon,3,,True,verified
Haryana,gurgaon,4,,True,verified
Haryana,gurgaon,5,,True,verified
Haryana,gurgaon,6,,True,verified
Haryana,gurgaon,7,,True,verified
Haryana,gurgaon,9,,True,verified
Haryana,gurgaon,10,,True,verified
Haryana,gurgaon,11,,True,verified
Haryana,gurgaon,12,,True,verified
Haryana,hisar,6,,True,verified
Haryana,hisar,9,,True,verified
Haryana,hisar,10,,True,verified
Haryana,hisar,11,,True,verified
Haryana,hisar,12,,False,verified
Haryana,jhajjar,9,,True,verified
Haryana,jhajjar,10,,False,verified
Haryana,jhajjar,11,,True,verified
Haryana,jhajjar,12,,True,verified
Haryana,jind,9,,False,verified
Haryana,jind,10,,False,verified
Haryana,jind,11,,False,verified
Haryana,jind,12,,False,verified
Haryana,kaithal,6,,True,verified
Haryana,kaithal,9,,False,verified
Haryana,kaithal,10,,True,verified
Haryana,kaithal,11,,True,verified
Haryana,kaithal,12,,False,verified
Haryana,karnal,9,,True,verified
Haryana,karnal,10,,False,verified
Haryana,karnal,11,,True,verified
Haryana,karnal,12,,True,verified
Haryana,kurukshetra,6,,True,verified
Haryana,kurukshetra,9,,False,verified
Haryana,kurukshetra,10,,False,verified
Haryana,kurukshetra,11,,False,verified
Haryana,kurukshetra,12,,False,verified
Haryana,mahendragarh,9,,True,verified
Haryana,mahendragarh,10,,False,verified
Haryana,mahendragarh,11,,True,verified
Haryana,mahendragarh,12,,True,verified
Haryana,mewat,5,,True,verified
Haryana,mewat,6,,True,verified
Haryana,mewat,9,,True,verified
Haryana,mewat,10,,False,verified
Haryana,mewat,11,,True,verified
Haryana,mewat,12,,True,verified
Haryana,palwal,9,,True,verified
Haryana,palwal,10,,True,verified
Haryana,palwal,11,,True,verified
Haryana,palwal,12,,False,verified
Haryana,panchkula,9,,False,verified
Haryana,panchkula,10,,True,verified
Haryana,panchkula,11,,True,verified
Haryana,panchkula,12,,True,verified
Haryana,panipat,6,,True,verified
Haryana,panipat,7,,True,verified
Haryana,panipat,9,,True,verified
Haryana,panipat,10,,True,verified
Haryana,panipat,11,,True,verified
Haryana,panipat,12,,True,verified
Haryana,rewari,9,,True,verified
Haryana,rewari,10,,True,verified
Haryana,rewari,11,,True,verified
Haryana,rewari,12,,False,verified
Haryana,rohtak,6,,True,verified
Haryana,rohtak,9,,True,verified
Haryana,rohtak,10,,True,verified
Haryana,rohtak,11,,True,verified
Haryana,rohtak,12,,False,verified
Haryana,sirsa,9,,False,verified
Haryana,sirsa,10,,False,verified
Haryana,sirsa,11,,True,verified
Haryana,sirsa,12,,False,verified
Haryana,sonipat,6,,True,verified
Haryana,sonipat,9,,True,verified
Haryana,sonipat,10,,True,verified
Haryana,sonipat,11,,True,verified
Haryana,sonipat,12,,True,verified
Haryana,yamuna nagar,9,,True,verified
Haryana,yamuna nagar,10,,True,verified
Haryana,yamuna nagar,11,,True,verified
Haryana,yamuna nagar,12,,False,verified
Himachal Pradesh,bilaspur,9,,False,verified
Himachal Pradesh,bilaspur,10,,False,verified
Himachal Pradesh,bilaspur,11,,False,verified
Himachal Pradesh,bilaspur,12,,False,verified
Himachal Pradesh,chamba,9,,True,verified
Himachal Pradesh,chamba,10,,True,verified
Himachal Pradesh,chamba,11,,True,verified
Himachal Pradesh,chamba,12,,True,verified
Himachal Pradesh,hamirpur,9,,False,verified
Himachal Pradesh,hamirpur,10,,False,verified
Himachal Pradesh,hamirpur,11,,False,verified
Himachal Pradesh,hamirpur,12,,True,verified
Himachal Pradesh,kangra,9,,True,verified
Himachal Pradesh,kangra,10,,True,verified
Himachal Pradesh,kangra,11,,True,verified
Himachal Pradesh,kangra,12,,True,verified
Himachal Pradesh,kinnaur,9,,False,verified
Himachal Pradesh,kinnaur,10,,True,verified
Himachal Pradesh,kinnaur,11,,True,verified
Himachal Pradesh,kinnaur,12,,False,verified
Himachal Pradesh,kullu,7,,True,verified
Himachal Pradesh,kullu,9,,True,verified
Himachal Pradesh,kullu,10,,True,verified
Himachal Pradesh,kullu,11,,True,verified
Himachal Pradesh,kullu,12,,True,verified
Himachal Pradesh,lahul and spiti,9,,False,verified
Himachal Pradesh,lahul and spiti,10,,False,verified
Himachal Pradesh,lahul and spiti,11,,False,verified
Himachal Pradesh,lahul and spiti,12,,False,verified
Himachal Pradesh,lahul spiti,9,,False,verified
Himachal Pradesh,lahul spiti,10,,False,verified
Himachal Pradesh,lahul spiti,11,,False,verified
Himachal Pradesh,lahul spiti,12,,False,verified
Himachal Pradesh,mandi,9,,True,verified
Himachal Pradesh,mandi,10,,True,verified
Himachal Pradesh,mandi,11,,True,verified
Himachal Pradesh,mandi,12,,False,verified
Himachal Pradesh,shimla,9,,True,verified
Himachal Pradesh,shimla,10,,True,verified
Himachal Pradesh,shimla,11,,True,verified
Himachal Pradesh,shimla,12,,True,verified
Himachal Pradesh,sirmaur,9,,True,verified
Himachal Pradesh,sirmaur,10,,True,verified
Himachal Pradesh,sirmaur,11,,True,verified
Himachal Pradesh,sirmaur,12,,True,verified
Himachal Pradesh,solan,9,,False,verified
Himachal Pradesh,solan,10,,True,verified
Himachal Pradesh,solan,11,,True,verified
Himachal Pradesh,solan,12,,True,verified
Himachal Pradesh,una,9,,False,verified
Himachal Pradesh,una,10,,False,verified
Himachal Pradesh,una,11,,False,verified
Himachal Pradesh,una,12,,False,verified
Jammu and Kashmir,anantnag,9,,True,verified
Jammu and Kashmir,anantnag,10,,True,verified
Jammu and Kashmir,anantnag,11,,True,verified
Jammu and Kashmir,anantnag,12,,True,verified
Jammu and Kashmir,badgam,9,,False,verified
Jammu and Kashmir,badgam,10,,True,verified
Jammu and Kashmir,badgam,11,,True,verified
Jammu and Kashmir,badgam,12,,True,verified
Jammu and Kashmir,bandipore,9,,True,verified
Jammu and Kashmir,bandipore,10,,True,verified
Jammu and Kashmir,bandipore,11,,True,verified
Jammu and Kashmir,bandipore,12,,True,verified
Jammu and Kashmir,baramula,5,,True,verified
Jammu and Kashmir,baramula,9,,True,verified
Jammu and Kashmir,baramula,10,,True,verified
Jammu and Kashmir,baramula,11,,True,verified
Jammu and Kashmir,baramula,12,,True,verified
Jammu and Kashmir,budgam,9,,False,verified
Jammu and Kashmir,budgam,10,,False,verified
Jammu and Kashmir,budgam,11,,True,verified
Jammu and Kashmir,budgam,12,,True,verified
Jammu and Kashmir,doda,7,,True,verified
Jammu and Kashmir,doda,9,,False,verified
Jammu and Kashmir,doda,10,,False,verified
Jammu and Kashmir,doda,11,,True,verified
Jammu and Kashmir,doda,12,,True,verified
Jammu and Kashmir,ganderbal,9,,False,verified
Jammu and Kashmir,ganderbal,10,,True,verified
Jammu and Kashmir,ganderbal,11,,True,verified
Jammu and Kashmir,ganderbal,12,,False,verified
Jammu and Kashmir,jammu,5,,True,verified
Jammu and Kashmir,jammu,9,,True,verified
Jammu and Kashmir,jammu,10,,True,verified
Jammu and Kashmir,jammu,11,,True,verified
Jammu and Kashmir,jammu,12,,True,verified
Jammu and Kashmir,kargil,9,,False,verified
Jammu and Kashmir,kargil,10,,True,verified
Jammu and Kashmir,kargil,11,,False,verified
Jammu and Kashmir,kargil,12,,False,verified
Jammu and Kashmir,kathua,9,,False,verified
Jammu and Kashmir,kathua,10,,True,verified
Jammu and Kashmir,kathua,11,,True,verified
Jammu and Kashmir,kathua,12,,True,verified
Jammu and Kashmir,kishtwar,9,,True,verified
Jammu and Kashmir,kishtwar,10,,False,verified
Jammu and Kashmir,kishtwar,11,,True,verified
Jammu and Kashmir,kishtwar,12,,True,verified
Jammu and Kashmir,kulgam,9,,False,verified
Jammu and Kashmir,kulgam,10,,False,verified
Jammu and Kashmir,kulgam,11,,True,verified
Jammu and Kashmir,kulgam,12,,False,verified
Jammu and Kashmir,kupwara,9,,False,verified
Jammu and Kashmir,kupwara,10,,True,verified
Jammu and Kashmir,kupwara,11,,True,verified
Jammu and Kashmir,kupwara,12,,False,verified
Jammu and Kashmir,leh,9,,True,verified
Jammu and Kashmir,leh,10,,False,verified
Jammu and Kashmir,leh,11,,False,verified
Jammu and Kashmir,leh,12,,False,verified
Jammu and Kashmir,pulwama,9,,False,verified
Jammu and Kashmir,pulwama,10,,True,verified
Jammu and Kashmir,pulwama,11,,True,verified
Jammu and Kashmir,pulwama,12,,True,verified
Jammu and Kashmir,punch,4,,True,verified
Jammu and Kashmir,punch,9,,False,verified
Jammu and Kashmir,punch,10,,True,verified
Jammu and Kashmir,punch,11,,True,verified
Jammu and Kashmir,punch,12,,False,verified
Jammu and Kashmir,rajouri,9,,False,verified
Jammu and Kashmir,rajouri,10,,True,verified
Jammu and Kashmir,rajouri,11,,True,verified
Jammu and Kashmir,rajouri,12,,False,verified
Jammu and Kashmir,ramban,9,,False,verified
Jammu and Kashmir,ramban,10,,False,verified
Jammu and Kashmir,ramban,11,,True,verified
Jammu and Kashmir,ramban,12,,True,verified
Jammu and Kashmir,reasi,9,,False,verified
Jammu and Kashmir,reasi,10,,True,verified
Jammu and Kashmir,reasi,11,,True,verified
Jammu and Kashmir,reasi,12,,True,verified
Jammu and Kashmir,samba,9,,False,verified
Jammu and Kashmir,samba,10,,True,verified
Jammu and Kashmir,samba,11,,True,verified
Jammu and Kashmir,samba,12,,False,verified
Jammu and Kashmir,shupiyan,7,,True,verified
Jammu and Kashmir,shupiyan,9,,True,verified
