state,district,month,risk_score,update_spike_ratio,disaster_alert
Chhattisgarh,mohla manpur ambagarh chouki,12,,1.6105713175281773,WATCH
Chhattisgarh,mungeli,9,,0.6396702155686766,NORMAL
Chhattisgarh,mungeli,10,,0.5493514342833232,NORMAL
Chhattisgarh,mungeli,11,,1.0651045298867141,NORMAL
Chhattisgarh,mungeli,12,,1.7456258620422458,WATCH
Chhattisgarh,narayanpur,9,,0.830854550037812,NORMAL
Chhattisgarh,narayanpur,10,,0.4218132930005882,NORMAL
Chhattisgarh,narayanpur,11,,0.7720359633644232,NORMAL
Chhattisgarh,narayanpur,12,,1.9739517687589279,WATCH
Chhattisgarh,raigarh,7,,0.8361233537789519,NORMAL
Chhattisgarh,raigarh,9,,1.0767953127656513,NORMAL
Chhattisgarh,raigarh,10,,0.7325111491832651,NORMAL
Chhattisgarh,raigarh,11,,1.0042111871101056,NORMAL
Chhattisgarh,raigarh,12,,1.3501955194015405,NORMAL
Chhattisgarh,raipur,3,,0.9905032458004155,NORMAL
Chhattisgarh,raipur,4,,0.9377135008862855,NORMAL
Chhattisgarh,raipur,9,,0.7707161890898846,NORMAL
Chhattisgarh,raipur,10,,0.3676265157829246,NORMAL
Chhattisgarh,raipur,11,,1.1107328582999754,NORMAL
Chhattisgarh,raipur,12,,1.8224963902942937,WATCH
Chhattisgarh,rajnandgaon,9,,0.7338511285141857,NORMAL
Chhattisgarh,rajnandgaon,10,,0.5213187663153824,NORMAL
Chhattisgarh,rajnandgaon,11,,1.097467960080355,NORMAL
Chhattisgarh,rajnandgaon,12,,1.6471902628723667,WATCH
Chhattisgarh,sakti,9,,0.8221238938053097,NORMAL
Chhattisgarh,sakti,10,,0.8504424778761062,NORMAL
Chhattisgarh,sakti,11,,1.0991150442477877,NORMAL
Chhattisgarh,sakti,12,,1.224778761061947,NORMAL
Chhattisgarh,sukma,4,,0.38352384706346077,NORMAL
Chhattisgarh,sukma,5,,0.5874511771240191,NORMAL
Chhattisgarh,sukma,7,,0.9042534131221557,NORMAL
Chhattisgarh,sukma,9,,1.0861074282438097,NORMAL
Chhattisgarh,sukma,10,,0.5786720177733186,NORMAL
Chhattisgarh,sukma,11,,0.9559250367291361,NORMAL
Chhattisgarh,sukma,12,,2.5023112480739598,WATCH
Chhattisgarh,surajpur,9,,0.9341905767200844,NORMAL
Chhattisgarh,surajpur,10,,0.6522214758660397,NORMAL
Chhattisgarh,surajpur,11,,0.8552730064293254,NORMAL
Chhattisgarh,surajpur,12,,1.5580078687266097,WATCH
Chhattisgarh,surguja,9,,0.8190369881779898,NORMAL
Chhattisgarh,surguja,10,,0.4983713024506571,NORMAL
Chhattisgarh,surguja,11,,0.9232330407428079,NORMAL
Chhattisgarh,surguja,12,,1.7591963062560252,WATCH
Chhattisgarh,uttar bastar kanker,9,,0.5724315469225368,NORMAL
Chhattisgarh,uttar bastar kanker,10,,0.47694827989702787,NORMAL
Chhattisgarh,uttar bastar kanker,11,,1.2328574771823075,NORMAL
Chhattisgarh,uttar bastar kanker,12,,1.715890475076059,WATCH
Dadra and Nagar Haveli and Daman and Diu,dadra and nagar haveli,6,,0.8689223275637122,NORMAL
Dadra and Nagar Haveli and Daman and Diu,dadra and nagar haveli,7,,0.9278942332782465,NORMAL
Dadra and Nagar Haveli and Daman and Diu,dadra and nagar haveli,9,,1.8176915717143602,WATCH
Dadra and Nagar Haveli and Daman and Diu,dadra and nagar haveli,10,,0.43628772723319126,NORMAL
Dadra and Nagar Haveli and Daman and Diu,dadra and nagar haveli,11,,0.8681395146559971,NORMAL
Dadra and Nagar Haveli and Daman and Diu,dadra and nagar haveli,12,,1.0794989997390623,NORMAL
Dadra and Nagar Haveli and Daman and Diu,daman,9,,1.1749810078500886,NORMAL
Dadra and Nagar Haveli and Daman and Diu,daman,10,,0.5165864775892631,NORMAL
Dadra and Nagar Haveli and Daman and Diu,daman,11,,0.9865788807292986,NORMAL
Dadra and Nagar Haveli and Daman and Diu,daman,12,,1.3178019751835908,NORMAL
Dadra and Nagar Haveli and Daman and Diu,diu,9,,0.8949152542372881,NORMAL
Dadra and Nagar Haveli and Daman and Diu,diu,10,,0.3351089588377724,NORMAL
Dadra and Nagar Haveli and Daman and Diu,diu,11,,1.5476997578692493,WATCH
Dadra and Nagar Haveli and Daman and Diu,diu,12,,1.2145278450363197,NORMAL
Dadra and Nagar Haveli and Daman and Diu,valsad,9,,0.0,NORMAL
Dadra and Nagar Haveli and Daman and Diu,valsad,10,,0.0,NORMAL
Dadra and Nagar Haveli and Daman and Diu,valsad,11,,0.0,NORMAL
Delhi,central delhi,4,,2.0175638911207905,WATCH
Delhi,central delhi,5,,1.0566527114080715,NORMAL
Delhi,central delhi,6,,0.9054284546313134,NORMAL
Delhi,central delhi,7,,0.8452093993600316,NORMAL
Delhi,central delhi,9,,0.8289705529947421,NORMAL
Delhi,central delhi,10,,0.4331486728408114,NORMAL
Delhi,central delhi,11,,0.8370899761773869,NORMAL
Delhi,central delhi,12,,1.0750341833354478,NORMAL
Delhi,east delhi,4,,1.8973559623967702,WATCH
Delhi,east delhi,5,,1.1865348681853827,NORMAL
Delhi,east delhi,6,,0.935627220710821,NORMAL
Delhi,east delhi,7,,1.4491765822110776,NORMAL
Delhi,east delhi,9,,0.6846033943595156,NORMAL
Delhi,east delhi,10,,0.3379643524479857,NORMAL
Delhi,east delhi,11,,0.6711653709494718,NORMAL
Delhi,east delhi,12,,0.8372624384009913,NORMAL
Delhi,new delhi,7,,0.5673758865248227,NORMAL
Delhi,new delhi,9,,1.0460992907801419,NORMAL
Delhi,new delhi,10,,0.6092843326885881,NORMAL
Delhi,new delhi,11,,1.1750483558994198,NORMAL
Delhi,new delhi,12,,1.5941328175370728,WATCH
Delhi,north delhi,7,,1.6245307133157598,WATCH
Delhi,north delhi,9,,0.9014298266634715,NORMAL
Delhi,north delhi,10,,0.4102763799025481,NORMAL
Delhi,north delhi,11,,0.75984503554597,NORMAL
Delhi,north delhi,12,,1.3034188034188032,NORMAL
Delhi,north east delhi,4,,1.8448911917098445,WATCH
Delhi,north east delhi,5,,1.1432124352331605,NORMAL
Delhi,north east delhi,6,,1.002279792746114,NORMAL
Delhi,north east delhi,7,,1.0833160621761657,NORMAL
Delhi,north east delhi,9,,0.7280414507772021,NORMAL
Delhi,north east delhi,10,,0.35013471502590676,NORMAL
Delhi,north east delhi,11,,0.6958756476683938,NORMAL
Delhi,north east delhi,12,,1.1519170984455958,NORMAL
Delhi,north west delhi,3,,1.4833816603254948,NORMAL
Delhi,north west delhi,4,,1.765331947773327,WATCH
Delhi,north west delhi,5,,1.1207280894356637,NORMAL
Delhi,north west delhi,6,,0.8079546787791428,NORMAL
Delhi,north west delhi,7,,1.2861740106933945,NORMAL
Delhi,north west delhi,9,,0.6665605148919767,NORMAL
Delhi,north west delhi,10,,0.32827715669678026,NORMAL
Delhi,north west delhi,11,,0.6249769538910213,NORMAL
Delhi,north west delhi,12,,0.916464140254429,NORMAL
Delhi,south delhi,4,,2.1384313611436956,WATCH
Delhi,south delhi,5,,1.0589524095743135,NORMAL
Delhi,south delhi,6,,0.8688621535418949,NORMAL
Delhi,south delhi,7,,1.1846968683451122,NORMAL
Delhi,south delhi,9,,0.6899916950231537,NORMAL
Delhi,south delhi,10,,0.36451415885449484,NORMAL
Delhi,south delhi,11,,0.7344055478537936,NORMAL
Delhi,south delhi,12,,0.9599389891195109,NORMAL
Delhi,south west delhi,4,,1.8464200011161338,WATCH
Delhi,south west delhi,5,,1.06769350968246,NORMAL
Delhi,south west delhi,6,,0.8116524359618282,NORMAL
Delhi,south west delhi,7,,1.2597429172014807,NORMAL
Delhi,south west delhi,9,,0.8093829640790967,NORMAL
Delhi,south west delhi,10,,0.3943672451959745,NORMAL
Delhi,south west delhi,11,,0.7633610506538683,NORMAL
Delhi,south west delhi,12,,1.0470822404524063,NORMAL
Delhi,west delhi,3,,1.4864610826154077,NORMAL
Delhi,west delhi,4,,1.7846440665305514,WATCH
Delhi,west delhi,5,,0.8181894576963299,NORMAL
Delhi,west delhi,6,,1.0795372491409791,NORMAL
Delhi,west delhi,7,,1.363322294706439,NORMAL
Delhi,west delhi,9,,0.627458791892834,NORMAL
Delhi,west delhi,10,,0.3176790249489567,NORMAL
Delhi,west delhi,11,,0.6448539664359345,NORMAL
Delhi,west delhi,12,,0.8776019620536826,NORMAL
Goa,north goa,7,,0.6978527607361963,NORMAL
Goa,north goa,9,,0.9013183657485968,NORMAL
Goa,north goa,10,,0.7968933559587521,NORMAL
Goa,north goa,11,,1.3403928990993343,NORMAL
Goa,north goa,12,,1.2627267980681374,NORMAL
Goa,south goa,9,,0.884810190060679,NORMAL
Goa,south goa,10,,0.6629557193721478,NORMAL
Goa,south goa,11,,1.253497818564766,NORMAL
Goa,south goa,12,,1.1979339050198083,NORMAL
Gujarat,ahmedabad,4,,0.9143146884441123,NORMAL
Gujarat,ahmedabad,5,,1.2370890080109707,NORMAL
Gujarat,ahmedabad,6,,1.0024180800943416,NORMAL
Gujarat,ahmedabad,7,,1.1593877782280602,NORMAL
Gujarat,ahmedabad,9,,0.9617467027490056,NORMAL
Gujarat,ahmedabad,10,,0.33663362533395047,NORMAL
Gujarat,ahmedabad,11,,1.0178753545973291,NORMAL
Gujarat,ahmedabad,12,,1.370411841870238,NORMAL
Gujarat,amreli,4,,0.8145980684306896,NORMAL
Gujarat,amreli,7,,1.2947617850859872,NORMAL
Gujarat,amreli,9,,1.084622841345636,NORMAL
Gujarat,amreli,10,,0.3683624744192726,NORMAL
Gujarat,amreli,11,,1.0663124259505259,NORMAL
Gujarat,amreli,12,,1.370696154812767,NORMAL
Gujarat,anand,4,,0.934818677411709,NORMAL
Gujarat,anand,5,,1.1120441539972235,NORMAL
Gujarat,anand,6,,1.0277994108285646,NORMAL
Gujarat,anand,7,,1.4113703314935835,NORMAL
Gujarat,anand,9,,1.0292892696305826,NORMAL
Gujarat,anand,10,,0.3114482104764162,NORMAL
Gujarat,anand,11,,0.9059695933362679,NORMAL
Gujarat,anand,12,,1.2667185859885552,NORMAL
Gujarat,arvalli,4,,0.7566037735849057,NORMAL
Gujarat,arvalli,7,,1.5475890985324947,WATCH
Gujarat,arvalli,9,,1.1457023060796645,NORMAL
Gujarat,arvalli,10,,0.31383647798742137,NORMAL
Gujarat,arvalli,11,,0.7840670859538784,NORMAL
Gujarat,arvalli,12,,1.450943396226415,NORMAL
Gujarat,banaskantha,3,,1.323959108345492,NORMAL
Gujarat,banaskantha,4,,0.5836916506430386,NORMAL
Gujarat,banaskantha,5,,0.8556230856193172,NORMAL
Gujarat,banaskantha,6,,1.070072372044486,NORMAL
Gujarat,banaskantha,7,,1.2619549148251572,NORMAL
Gujarat,banaskantha,9,,1.104205115321809,NORMAL
Gujarat,banaskantha,10,,0.339718628313026,NORMAL
Gujarat,banaskantha,11,,0.8624931154764091,NORMAL
Gujarat,banaskantha,12,,1.59789067859662,WATCH
Gujarat,bharuch,4,,0.848890600468051,NORMAL
Gujarat,bharuch,5,,1.0866190715999644,NORMAL
Gujarat,bharuch,9,,1.0549811890867078,NORMAL
Gujarat,bharuch,10,,0.4044494475219954,NORMAL
Gujarat,bharuch,11,,1.0792428237106377,NORMAL
Gujarat,bharuch,12,,1.5252836448736558,WATCH
Gujarat,bhavnagar,4,,0.9088363254488173,NORMAL
Gujarat,bhavnagar,6,,1.076411461719258,NORMAL
Gujarat,bhavnagar,7,,1.3536530479571935,NORMAL
Gujarat,bhavnagar,9,,1.0266039905985898,NORMAL
Gujarat,bhavnagar,10,,0.3378506776016402,NORMAL
Gujarat,bhavnagar,11,,0.9837975696354453,NORMAL
Gujarat,bhavnagar,12,,1.3124968745311796,NORMAL
Gujarat,botad,4,,0.6851735806492042,NORMAL
Gujarat,botad,6,,1.0431131720767013,NORMAL
Gujarat,botad,7,,1.4510590299536283,NORMAL
Gujarat,botad,9,,1.1387391903747337,NORMAL
Gujarat,botad,10,,0.40970046371725777,NORMAL
Gujarat,botad,11,,1.0817145005639803,NORMAL
Gujarat,botad,12,,1.1843589422233363,NORMAL
Gujarat,chhotaudepur,4,,0.985749844430616,NORMAL
Gujarat,chhotaudepur,5,,1.440292470441817,NORMAL
Gujarat,chhotaudepur,7,,1.154542626011201,NORMAL
Gujarat,chhotaudepur,9,,1.1055382700684504,NORMAL
Gujarat,chhotaudepur,10,,0.33083385189794645,NORMAL
Gujarat,chhotaudepur,11,,0.844181705040448,NORMAL
Gujarat,chhotaudepur,12,,1.1373366521468575,NORMAL
Gujarat,dadra and nagar haveli,9,,1.1920219006648416,NORMAL
Gujarat,dadra and nagar haveli,10,,0.3879546343371138,NORMAL
Gujarat,dadra and nagar haveli,11,,1.0840829096597575,NORMAL
Gujarat,dadra and nagar haveli,12,,1.3296832225263981,NORMAL
Gujarat,dahod,3,,1.4405089787374683,NORMAL
Gujarat,dahod,4,,1.040101355073262,NORMAL
Gujarat,dahod,5,,0.9837501377106974,NORMAL
Gujarat,dahod,6,,0.9547207227057398,NORMAL
Gujarat,dahod,7,,1.3097389005177922,NORMAL
Gujarat,dahod,9,,1.0571223972678199,NORMAL
Gujarat,dahod,10,,0.30571774815467667,NORMAL
Gujarat,dahod,11,,0.8312768535859866,NORMAL
Gujarat,dahod,12,,1.0765671477360361,NORMAL
Gujarat,daman,9,,0.9333333333333333,NORMAL
Gujarat,devbhumi dwarka,4,,1.071584779122321,NORMAL
Gujarat,devbhumi dwarka,5,,1.1797638139670505,NORMAL
Gujarat,devbhumi dwarka,7,,1.2823297856830442,NORMAL
Gujarat,devbhumi dwarka,9,,0.9634057442775914,NORMAL
Gujarat,devbhumi dwarka,10,,0.2819288526024202,NORMAL
Gujarat,devbhumi dwarka,11,,0.6531564367983671,NORMAL
Gujarat,devbhumi dwarka,12,,1.5660446129173349,WATCH
Gujarat,gandhinagar,4,,0.9619338411638546,NORMAL
Gujarat,gandhinagar,5,,1.17780055149972,NORMAL
Gujarat,gandhinagar,6,,1.16562952319574,NORMAL
Gujarat,gandhinagar,7,,1.3998372970174642,NORMAL
Gujarat,gandhinagar,9,,0.9768940634541632,NORMAL
Gujarat,gandhinagar,10,,0.28263832394797733,NORMAL
Gujarat,gandhinagar,11,,0.8508732078900382,NORMAL
Gujarat,gandhinagar,12,,1.1837170235919325,NORMAL
Gujarat,gir somnath,4,,0.8157913189818387,NORMAL
Gujarat,gir somnath,5,,0.8319893415609004,NORMAL
Gujarat,gir somnath,7,,1.1687118715377605,NORMAL
Gujarat,gir somnath,9,,0.9888156510763622,NORMAL
Gujarat,gir somnath,10,,0.3963607040179511,NORMAL
Gujarat,gir somnath,11,,0.9971600869504242,NORMAL
Gujarat,gir somnath,12,,1.7994530537830447,WATCH
Gujarat,jamnagar,4,,0.6955963538323277,NORMAL
Gujarat,jamnagar,5,,1.3702529207857235,NORMAL
Gujarat,jamnagar,7,,0.9574784953139043,NORMAL
Gujarat,jamnagar,9,,1.08653228912569,NORMAL
Gujarat,jamnagar,10,,0.40612402105533446,NORMAL
Gujarat,jamnagar,11,,0.9901014250866607,NORMAL
Gujarat,jamnagar,12,,1.493285402490692,NORMAL
Gujarat,junagadh,4,,0.9098617760501868,NORMAL
Gujarat,junagadh,9,,1.0472602842520748,NORMAL
Gujarat,junagadh,10,,0.38443067040866863,NORMAL
Gujarat,junagadh,11,,0.994582101424262,NORMAL
Gujarat,junagadh,12,,1.6634899671324157,WATCH
Gujarat,kachchh,3,,1.4374226108388837,NORMAL
Gujarat,kachchh,4,,1.0048120653736685,NORMAL
Gujarat,kachchh,5,,1.0357090460960652,NORMAL
Gujarat,kachchh,6,,1.1043161879052843,NORMAL
Gujarat,kachchh,7,,1.2477626830198643,NORMAL
Gujarat,kachchh,9,,0.7421085062058037,NORMAL
Gujarat,kachchh,10,,0.3137760042252281,NORMAL
Gujarat,kachchh,11,,0.8311551891083008,NORMAL
Gujarat,kachchh,12,,1.2824623690619406,NORMAL
Gujarat,kheda,4,,0.906355216848049,NORMAL
Gujarat,kheda,5,,0.9590339841477256,NORMAL
Gujarat,kheda,7,,1.278311379872762,NORMAL
Gujarat,kheda,9,,1.2262335110593936,NORMAL
Gujarat,kheda,10,,0.3779651478877941,NORMAL
Gujarat,kheda,11,,0.9319935522638612,NORMAL
Gujarat,kheda,12,,1.3196398424310636,NORMAL
Gujarat,mahesana,4,,0.7628413113096242,NORMAL
Gujarat,mahesana,5,,0.9965236811056801,NORMAL
Gujarat,mahesana,7,,1.4743595145794708,NORMAL
Gujarat,mahesana,9,,1.1016033204112592,NORMAL
Gujarat,mahesana,10,,0.3454723579976403,NORMAL
Gujarat,mahesana,11,,0.9370154222147312,NORMAL
Gujarat,mahesana,12,,1.3816682116972865,NORMAL
Gujarat,mahisagar,4,,0.8349052110126703,NORMAL
Gujarat,mahisagar,6,,1.0142897970848814,NORMAL
Gujarat,mahisagar,7,,1.4292972595344704,NORMAL
Gujarat,mahisagar,9,,1.0580800863738846,NORMAL
Gujarat,mahisagar,10,,0.36832745863897626,NORMAL
Gujarat,mahisagar,11,,0.8340160680829444,NORMAL
Gujarat,mahisagar,12,,1.4595281191451528,NORMAL
Gujarat,morbi,3,,1.3971290663180653,NORMAL
Gujarat,morbi,4,,1.1285635275780583,NORMAL
Gujarat,morbi,5,,1.1699683241993062,NORMAL
Gujarat,morbi,6,,0.9355673990648098,NORMAL
Gujarat,morbi,7,,1.2858112524511038,NORMAL
Gujarat,morbi,9,,0.8328473025290363,NORMAL
Gujarat,morbi,10,,0.37105937955653884,NORMAL
Gujarat,morbi,11,,0.8242495851978481,NORMAL
Gujarat,morbi,12,,1.052767861632058,NORMAL
Gujarat,narmada,9,,1.2582480091012513,NORMAL
Gujarat,narmada,10,,0.3698647452913664,NORMAL
Gujarat,narmada,11,,0.9118948299835672,NORMAL
Gujarat,narmada,12,,1.4589811654658071,NORMAL
Gujarat,navsari,4,,0.7944385116318027,NORMAL
Gujarat,navsari,5,,0.8208220784387629,NORMAL
Gujarat,navsari,7,,1.113972820738321,NORMAL
Gujarat,navsari,9,,1.135226249555039,NORMAL
Gujarat,navsari,10,,0.5059781812090374,NORMAL
Gujarat,navsari,11,,1.2259564042967523,NORMAL
Gujarat,navsari,12,,1.4025797265322362,NORMAL
Gujarat,panchmahals,4,,0.7173376059817077,NORMAL
Gujarat,panchmahals,5,,0.8142288092217994,NORMAL
Gujarat,panchmahals,7,,1.328437590404344,NORMAL
Gujarat,panchmahals,9,,1.1732870463092775,NORMAL
Gujarat,panchmahals,10,,0.40524512094710374,NORMAL
Gujarat,panchmahals,11,,0.9513096112335047,NORMAL
Gujarat,panchmahals,12,,1.6096090081669894,WATCH
Gujarat,patan,3,,1.2611783189316574,NORMAL
Gujarat,patan,4,,0.7554438334642576,NORMAL
Gujarat,patan,5,,0.8559308719560094,NORMAL
Gujarat,patan,6,,0.9833778476040848,NORMAL
Gujarat,patan,7,,1.5376590730557738,WATCH
Gujarat,patan,9,,1.0832050274941083,NORMAL
Gujarat,patan,10,,0.35934014139827175,NORMAL
Gujarat,patan,11,,0.8120031421838177,NORMAL
Gujarat,patan,12,,1.3510133542812253,NORMAL
Gujarat,porbandar,4,,0.918405079187888,NORMAL
Gujarat,porbandar,6,,1.1835972929603014,NORMAL
Gujarat,porbandar,7,,1.2658899044163816,NORMAL
Gujarat,porbandar,9,,1.055885020581874,NORMAL
Gujarat,porbandar,10,,0.4532198423219144,NORMAL
Gujarat,porbandar,11,,0.8964278239028814,NORMAL
Gujarat,porbandar,12,,1.224865694551036,NORMAL
Gujarat,rajkot,4,,0.9178412000346126,NORMAL
Gujarat,rajkot,5,,1.3994227862018416,NORMAL
Gujarat,rajkot,7,,1.3210357271926745,NORMAL
Gujarat,rajkot,9,,0.8760110149088115,NORMAL
Gujarat,rajkot,10,,0.3511027633983335,NORMAL
Gujarat,rajkot,11,,0.8687780271911474,NORMAL
Gujarat,rajkot,12,,1.2655590677030046,NORMAL
Gujarat,sabarkantha,4,,0.831737598891263,NORMAL
Gujarat,sabarkantha,5,,0.9260841947219496,NORMAL
Gujarat,sabarkantha,7,,1.3445400473523128,NORMAL
Gujarat,sabarkantha,9,,1.2240803834382399,NORMAL
Gujarat,sabarkantha,10,,0.34933302535081134,NORMAL
Gujarat,sabarkantha,11,,0.8749090489114744,NORMAL
Gujarat,sabarkantha,12,,1.4487497834497893,NORMAL
Gujarat,surat,4,,0.9287445863862936,NORMAL
Gujarat,surat,5,,1.274096616754531,NORMAL
Gujarat,surat,7,,1.2389270087633064,NORMAL
Gujarat,surat,9,,0.8495306344297164,NORMAL
Gujarat,surat,10,,0.3934004056031676,NORMAL
Gujarat,surat,11,,1.0299373766537987,NORMAL
Gujarat,surat,12,,1.28524203712829,NORMAL
Gujarat,surendra nagar,4,,0.9501171931949445,NORMAL
Gujarat,surendra nagar,6,,1.089145330776391,NORMAL
Gujarat,surendra nagar,7,,1.4585786540165304,NORMAL
Gujarat,surendra nagar,9,,1.0539761576332582,NORMAL
Gujarat,surendra nagar,10,,0.33402864224113765,NORMAL
Gujarat,surendra nagar,11,,0.835503370005271,NORMAL
Gujarat,surendra nagar,12,,1.2781011338021062,NORMAL
Gujarat,tapi,4,,1.158139534883721,NORMAL
Gujarat,tapi,9,,1.131923890063425,NORMAL
Gujarat,tapi,10,,0.393446088794926,NORMAL
Gujarat,tapi,11,,0.9025369978858351,NORMAL
Gujarat,tapi,12,,1.4128964059196618,NORMAL
Gujarat,the dangs,4,,1.3607004449547868,NORMAL
Gujarat,the dangs,5,,1.5912157313047222,WATCH
Gujarat,the dangs,6,,0.9562221903258218,NORMAL
Gujarat,the dangs,7,,1.2191761159753123,NORMAL
Gujarat,the dangs,9,,1.0549734462465912,NORMAL
Gujarat,the dangs,10,,0.36687239844983494,NORMAL
Gujarat,the dangs,11,,0.5930816707334577,NORMAL
Gujarat,the dangs,12,,0.8554614611741065,NORMAL
Gujarat,vadodara,3,,1.5154970620726609,WATCH
Gujarat,vadodara,4,,0.7260882809546704,NORMAL
Gujarat,vadodara,5,,0.9048852905446818,NORMAL
Gujarat,vadodara,6,,0.92130171651295,NORMAL
Gujarat,vadodara,7,,1.2413064142606003,NORMAL
Gujarat,vadodara,9,,0.9691967218529679,NORMAL
Gujarat,vadodara,10,,0.35848585721049214,NORMAL
Gujarat,vadodara,11,,0.9910963001567139,NORMAL
Gujarat,vadodara,12,,1.371845077090773,NORMAL
Gujarat,valsad,4,,0.9269055920363685,NORMAL
Gujarat,valsad,5,,1.2008032623292142,NORMAL
Gujarat,valsad,7,,1.1081816949820744,NORMAL
Gujarat,valsad,9,,1.0936934051177172,NORMAL
Gujarat,valsad,10,,0.4072244329731794,NORMAL
Gujarat,valsad,11,,0.974509973019256,NORMAL
Gujarat,valsad,12,,1.2880779607978414,NORMAL
Haryana,ambala,6,,1.1087608154935267,NORMAL
Haryana,ambala,9,,0.876719318012713,NORMAL
Haryana,ambala,10,,0.5638937902591467,NORMAL
Haryana,ambala,11,,1.1149259125406579,NORMAL
Haryana,ambala,12,,1.3351686898105828,NORMAL
Haryana,bhiwani,9,,0.8585820105820106,NORMAL
Haryana,bhiwani,10,,0.6695449735449736,NORMAL
Haryana,bhiwani,11,,1.0381375661375662,NORMAL
Haryana,bhiwani,12,,1.4333968253968254,NORMAL
Haryana,charkhi dadri,9,,0.748281332628239,NORMAL
Haryana,charkhi dadri,10,,0.7540983606557377,NORMAL
Haryana,charkhi dadri,11,,1.1094658910629296,NORMAL
Haryana,charkhi dadri,12,,1.3860391327340031,NORMAL
Haryana,faridabad,3,,1.2670413049657796,NORMAL
Haryana,faridabad,4,,1.089572081429165,NORMAL
Haryana,faridabad,5,,0.8469638991537839,NORMAL
Haryana,faridabad,6,,0.9056873592373123,NORMAL
Haryana,faridabad,7,,1.4942601622460805,NORMAL
Haryana,faridabad,9,,0.757343712417729,NORMAL
Haryana,faridabad,10,,0.5015896617322284,NORMAL
Haryana,faridabad,11,,0.9926705005138521,NORMAL
Haryana,faridabad,12,,1.1445170883169702,NORMAL
Haryana,fatehabad,9,,0.8650819052052722,NORMAL
Haryana,fatehabad,10,,0.7732549681398935,NORMAL
Haryana,fatehabad,11,,1.0362826966161367,NORMAL
Haryana,fatehabad,12,,1.3249148942360849,NORMAL
Haryana,gurgaon,3,,1.2495245118969065,NORMAL
Haryana,gurgaon,4,,1.2355509839692582,NORMAL
Haryana,gurgaon,5,,0.6010945930209991,NORMAL
Haryana,gurgaon,6,,0.6499437177347359,NORMAL
Haryana,gurgaon,7,,1.461863913364127,NORMAL
Haryana,gurgaon,9,,0.7868260683926562,NORMAL
Haryana,gurgaon,10,,0.5938749369250476,NORMAL
Haryana,gurgaon,11,,1.0708962465551373,NORMAL
Haryana,gurgaon,12,,1.349901020843846,NORMAL
Haryana,hisar,6,,0.8757382714775745,NORMAL
Haryana,hisar,9,,0.8591674618935857,NORMAL
Haryana,hisar,10,,0.8068114409511773,NORMAL
Haryana,hisar,11,,1.163180563794393,NORMAL
Haryana,hisar,12,,1.2947798725917519,NORMAL
Haryana,jhajjar,9,,0.912751677852349,NORMAL
Haryana,jhajjar,10,,0.6577181208053692,NORMAL
Haryana,jhajjar,11,,1.0641513997218695,NORMAL
Haryana,jhajjar,12,,1.3648950964387205,NORMAL
Haryana,jind,9,,0.9354845530862109,NORMAL
Haryana,jind,10,,0.6719248905711446,NORMAL
Haryana,jind,11,,0.9760842443593919,NORMAL
Haryana,jind,12,,1.4161679812226429,NORMAL
Haryana,kaithal,6,,1.1465200700993075,NORMAL
Haryana,kaithal,9,,1.0417883668530419,NORMAL
Haryana,kaithal,10,,0.6021029792205624,NORMAL
Haryana,kaithal,11,,0.9746098639739631,NORMAL
Haryana,kaithal,12,,1.2344571476258033,NORMAL
Haryana,karnal,9,,0.9256578947368421,NORMAL
Haryana,karnal,10,,0.6212993421052632,NORMAL
Haryana,karnal,11,,1.1082236842105264,NORMAL
Haryana,karnal,12,,1.3444901315789475,NORMAL
Haryana,kurukshetra,6,,0.7988328012769353,NORMAL
Haryana,kurukshetra,9,,1.055591580207502,NORMAL
Haryana,kurukshetra,10,,0.6272446129289705,NORMAL
Haryana,kurukshetra,11,,1.1503641260973663,NORMAL
Haryana,kurukshetra,12,,1.3673433758978453,NORMAL
Haryana,mahendragarh,9,,0.8923016341799567,NORMAL
Haryana,mahendragarh,10,,0.6384458882982215,NORMAL
Haryana,mahendragarh,11,,1.0196232854236398,NORMAL
Haryana,mahendragarh,12,,1.4491041543610947,NORMAL
Haryana,mewat,5,,0.8472872114157547,NORMAL
Haryana,mewat,6,,0.6304961522100623,NORMAL
Haryana,mewat,9,,1.2403418538999962,NORMAL
Haryana,mewat,10,,0.723075138249739,NORMAL
Haryana,mewat,11,,1.0718125217525813,NORMAL
Haryana,mewat,12,,1.4865230674039986,NORMAL
Haryana,palwal,9,,1.0625779672934292,NORMAL
Haryana,palwal,10,,0.6125791013631519,NORMAL
Haryana,palwal,11,,0.954251627390052,NORMAL
Haryana,palwal,12,,1.3702284016421329,NORMAL
Haryana,panchkula,9,,0.8092824753267538,NORMAL
Haryana,panchkula,10,,0.6625766871165644,NORMAL
Haryana,panchkula,11,,1.1252778518716102,NORMAL
Haryana,panchkula,12,,1.4021516848937494,NORMAL
Haryana,panipat,6,,0.619885785809278,NORMAL
Haryana,panipat,7,,1.6285691934600641,WATCH
Haryana,panipat,9,,0.8690448251584135,NORMAL
Haryana,panipat,10,,0.6047093796448408,NORMAL
Haryana,panipat,11,,1.0140029726981148,NORMAL
Haryana,panipat,12,,1.26331846984276,NORMAL
Haryana,rewari,9,,0.9470419990967937,NORMAL
Haryana,rewari,10,,0.7234080987505646,NORMAL
Haryana,rewari,11,,0.9685985247629083,NORMAL
